site_no,dec_lat_va,dec_long_va,ordinal_num,type
09085400,39.5977591,-107.4239432,1,all sites
09125000,38.4877673,-107.415057,1,all sites
09244490,40.51793056,-107.3989444,1,all sites
09246400,40.5447222,-107.3980556,1,all sites
09303340,39.8180369,-107.3917227,1,all sites
09084500,39.3955374,-107.3889421,1,all sites
09130500,39.0133221,-107.3583854,1,all sites
09132095,38.9372222,-107.3583333,1,all sites
09131500,38.9399901,-107.3581084,1,all sites
385903107210800,38.9883611,-107.3484889,1,all sites
09124700,38.45221354,-107.3481119,1,all sites
09085100,39.5549819,-107.337554,1,all sites
09303320,39.8427595,-107.3367223,1,all sites
09303300,39.84331509,-107.3347778,1,all sites
09082800,39.32970488,-107.3333859,1,all sites
09085000,39.54666667,-107.3308333,1,all sites
09122500,38.5608333,-107.325,1,all sites
09084600,39.40053797,-107.3244974,1,all sites
09246200,40.59163879,-107.3208933,1,all sites
09072500,39.549982,-107.3208873,1,all sites
09249000,40.312477,-107.3200577,1,all sites
09071295,39.71762778,-107.3177194,1,all sites
09302420,40.04692539,-107.3111672,1,all sites
09071300,39.71664889,-107.3103326,1,all sites
09123000,38.474992,-107.2989443,1,all sites
09248600,40.2610895,-107.2950565,1,all sites
09245500,40.680527,-107.2872814,1,all sites
09245000,40.6696938,-107.2850592,1,all sites
09244460,40.38247595,-107.2808909,1,all sites
09132050,38.95425,-107.27175,1,all sites
09244464,40.39108697,-107.2714464,1,all sites
09248500,40.2224793,-107.2667223,1,all sites
09081550,39.1427642,-107.2578283,1,all sites
09244470,40.4683077,-107.2470023,1,all sites
09302400,39.99776944,-107.2312806,1,all sites
09083800,39.40803866,-107.23033,1,all sites
09081600,39.23263889,-107.2275,1,all sites
09071100,39.56998269,-107.22672,1,all sites
09083000,39.3305391,-107.2244957,1,all sites
09082500,39.2985949,-107.2142173,1,all sites
09244415,40.3835877,-107.193389,1,all sites
09081500,39.0685996,-107.1906045,1,all sites
09244500,40.7321936,-107.1695009,1,all sites
09132000,38.8630483,-107.1639388,1,all sites
09244410,40.48830779,-107.1597784,1,all sites
09244400,40.4891411,-107.1597784,1,all sites
09244405,40.48803004,-107.1558894,1,all sites
09244300,40.4469199,-107.1456109,1,all sites
09083700,39.32387288,-107.1394934,1,all sites
09244100,40.33414469,-107.1392207,1,all sites
09243000,40.15109279,-107.1317192,1,all sites
09113000,38.76638315,-107.101438,1,all sites
09080800,39.336373,-107.0956035,1,all sites
385219107054000,38.87193696,-107.0950482,1,all sites
09120500,38.4824915,-107.0889379,1,all sites
09243800,40.34581144,-107.085053,1,all sites
09113100,38.76916079,-107.084493,1,all sites
09081000,39.37331729,-107.0839367,1,all sites
09070500,39.6446111,-107.0780139,1,all sites
09110970,38.85566667,-107.0729167,1,all sites
09236000,40.04387328,-107.0722729,1,all sites
09110990,38.85665,-107.0597722,1,all sites
385122107032900,38.8561038,-107.0586585,1,all sites
09113300,38.7655496,-107.0583812,1,all sites
09070400,39.64331767,-107.056159,1,all sites
09111000,38.85638158,-107.0558807,1,all sites
09084000,39.4666502,-107.0522697,1,all sites
385450107015700,38.9144111,-107.0340389,1,all sites
385437107015600,38.91026967,-107.0328243,1,all sites
09238000,40.24386976,-107.0153283,1,all sites
385208107004000,38.8688813,-107.0117129,1,all sites
09113500,38.70304167,-106.9999472,1,all sites
09236500,40.07081816,-106.9978269,1,all sites
383103106594200,38.51725556,-106.99545,1,all sites
09243900,40.39025545,-106.9947738,1,all sites
09243700,40.38553335,-106.993107,1,all sites
09111250,38.87155556,-106.9852972,1,all sites
385235106584200,38.8763812,-106.9789339,1,all sites
385239106583700,38.8774923,-106.977545,1,all sites
09111500,38.8697146,-106.969489,1,all sites
401741106574600,40.29470236,-106.9633832,1,all sites
09242500,40.5146975,-106.9539407,1,all sites
09070000,39.64942954,-106.9536554,1,all sites
385106106571000,38.85165929,-106.9533773,1,all sites
09069900,39.64887399,-106.9522665,1,all sites
09069000,39.6499851,-106.9522665,1,all sites
09114500,38.54193567,-106.9497661,1,all sites
09114520,38.5332722,-106.9490861,1,all sites
09061000,39.961931,-106.9444908,1,all sites
09119000,38.5211111,-106.9409583,1,all sites
09114000,38.5752694,-106.9386546,1,all sites
09069500,39.5455398,-106.9347658,1,all sites
09113980,38.5877696,-106.931432,1,all sites
09241000,40.7174726,-106.9158832,1,all sites
09110500,38.8644369,-106.9097644,1,all sites
09075700,39.1235994,-106.9053197,1,all sites
09237450,40.2642611,-106.8917667,1,all sites
09242000,40.56553065,-106.8892167,1,all sites
09076000,39.1634083,-106.8807472,1,all sites
09076520,39.22359737,-106.8797631,1,all sites
09112200,38.7841599,-106.8708736,1,all sites
09060700,40.0497082,-106.8658779,1,all sites
09076300,39.2232,-106.8573083,1,all sites
09240900,40.743306,-106.8553254,1,all sites
09112000,38.82443729,-106.8528174,1,all sites
09112500,38.66443715,-106.848095,1,all sites
09075000,39.1397104,-106.8469843,1,all sites
09110000,38.66443715,-106.8453172,1,all sites
09240020,40.4892222,-106.8415278,1,all sites
09075500,39.21082006,-106.8397617,1,all sites
09075400,39.1938333,-106.8336667,1,all sites
09239500,40.4829861,-106.8324306,1,all sites
09060799,39.8911,-106.8316944,1,all sites
09237500,40.28654444,-106.8290556,1,all sites
09080400,39.36554075,-106.8255948,1,all sites
09067500,39.65665239,-106.8253171,1,all sites
09239000,40.46525524,-106.8214376,1,all sites
09080300,39.3616519,-106.8205946,1,all sites
09080200,39.36137414,-106.8192056,1,all sites
09074500,39.19688889,-106.8189167,1,all sites
09060950,39.8644313,-106.8175405,1,all sites
09073500,39.18943174,-106.814483,1,all sites
09074800,39.08748945,-106.8122608,1,all sites
09240500,40.75552836,-106.8100459,1,all sites
09060900,39.8405424,-106.8094844,1,all sites
09240800,40.74525078,-106.8072682,1,all sites
09239400,40.49331029,-106.8053265,1,all sites
09073400,39.17998755,-106.8019826,1,all sites
09237800,40.29581486,-106.8014349,1,all sites
09074000,39.20582037,-106.797538,1,all sites
09060800,39.85609808,-106.7958729,1,all sites
09238900,40.4749775,-106.7869926,1,all sites
09238500,40.4080346,-106.7869917,1,all sites
09073300,39.14109959,-106.7742039,1,all sites
09118500,38.3999924,-106.7653151,1,all sites
09068000,39.5572073,-106.7630926,1,all sites
09080100,39.36248569,-106.732536,1,all sites
09060770,39.91394444,-106.7273056,1,all sites
09117000,38.497214,-106.7261469,1,all sites
394220106431500,39.705,-106.7258333,1,all sites
09073891,39.18360738,-106.7198577,1,all sites
09073900,39.1888767,-106.7183688,1,all sites
09060550,39.978320600000004,-106.7100387,1,all sites
09080000,39.3630414,-106.7050353,1,all sites
09238800,40.49720037,-106.6989339,1,all sites
09079500,39.35443046,-106.6933683,1,all sites
09238750,40.499,-106.6926389,1,all sites
09238770,40.49303389,-106.6925446,1,all sites
09073800,39.19637678,-106.6900346,1,all sites
09238710,40.4766454,-106.6875442,1,all sites
09073791,39.19102778,-106.6859,1,all sites
09079450,39.3604111,-106.6852444,1,all sites
09073721,39.20756944,-106.6803917,1,all sites
09238700,40.47331224,-106.68004380000001,1,all sites
09238705,40.47359,-106.68004380000001,1,all sites
09067700,39.50415167,-106.6780905,1,all sites
09238350,40.42942425,-106.6767099,1,all sites
09078600,39.34470844,-106.6736455,1,all sites
09067300,39.7560978,-106.6705906,1,all sites
09078500,39.34276407,-106.6658675,1,all sites
09078000,39.33081977,-106.6580895,1,all sites
09078475,39.34388889,-106.6565278,1,all sites
09060500,40.04109757,-106.6558716,1,all sites
09073700,39.21387669,-106.6558669,1,all sites
09238300,40.3955363,-106.649764,1,all sites
09079000,39.4224858,-106.63920039999999,1,all sites
09118000,38.55971538,-106.6364217,1,all sites
09077950,39.26720935,-106.6350331,1,all sites
09077945,39.26415384,-106.6322553,1,all sites
09077940,39.24637627,-106.6297551,1,all sites
09077960,39.26220945,-106.6280885,1,all sites
09072550,39.1193611,-106.6239167,1,all sites
09077900,39.3019314,-106.6191995,1,all sites
09073005,39.0802361,-106.6165833,1,all sites
06611700,40.5513672,-106.616429,1,all sites
09078300,39.34359776,-106.6119772,1,all sites
09067200,39.647486,-106.6092003,1,all sites
09109000,38.8183269,-106.6091977,1,all sites
09077400,39.2960982,-106.6036435,1,all sites
09106800,38.92469444,-106.6009444,1,all sites
09078900,39.43276376,-106.5961439,1,all sites
09077800,39.2416544,-106.5930874,1,all sites
09077750,39.2388767,-106.5900317,1,all sites
09078200,39.33415366,-106.5753095,1,all sites
09059500,39.7957222,-106.5743472,1,all sites
09078100,39.3588757,-106.568365,1,all sites
09107000,38.86027127,-106.5666966,1,all sites
09108250,38.8179361,-106.56075,1,all sites
09041200,40.1613736,-106.5594818,1,all sites
09077610,39.28693198,-106.5591977,1,all sites
09077605,39.28720975,-106.5591977,1,all sites
09107500,38.84694444,-106.5546389,1,all sites
09077600,39.2891542,-106.5530865,1,all sites
09077300,39.2691544,-106.5528086,1,all sites
09078150,39.3285983,-106.5522533,1,all sites
09078060,39.36665357,-106.5444755,1,all sites
09078141,39.33596219,-106.5442115,1,all sites
09077250,39.25887684,-106.5380859,1,all sites
09078040,39.36165366,-106.5378087,1,all sites
09078050,39.3555426,-106.5339196,1,all sites
09067020,39.6348611,-106.5319444,1,all sites
09077200,39.2455437,-106.5314189,1,all sites
09077150,39.24498819,-106.5303078,1,all sites
09108000,38.81610515,-106.5294731,1,all sites
09058030,39.96693085,-106.5233675,1,all sites
09067000,39.62970826,-106.5228096,1,all sites
09067005,39.6316527,-106.5225318,1,all sites
06611800,40.5733126,-106.5100346,1,all sites
09116000,38.41249496,-106.5072527,1,all sites
390402106300900,39.06721376,-106.503084,1,all sites
06611000,40.44192626,-106.5019794,1,all sites
390830106292400,39.14165697,-106.490584,1,all sites
09041300,40.1327628,-106.4903129,1,all sites
09041000,40.29359455,-106.4836469,1,all sites
390945106282800,39.16249,-106.4750281,1,all sites
09063900,39.39026486,-106.4700294,1,all sites
06612500,40.68303238,-106.460588,1,all sites
390901106271200,39.15026815,-106.4539164,1,all sites
06611900,40.5824791,-106.4500324,1,all sites
06611100,40.49331438,-106.4497549,1,all sites
09066510,39.60943048,-106.447808,1,all sites
09058700,39.69831939,-106.445586,1,all sites
390901106263600,39.1502682,-106.4439162,1,all sites
09058610,39.7041111,-106.45725,1,all sites
09058600,39.7041111,-106.45725,1,all sites
09058000,40.03665248,-106.4400324,1,all sites
09066500,39.61470826,-106.44003,1,all sites
09064000,39.4055426,-106.433362,1,all sites
09058800,39.73165269,-106.4266969,1,all sites
09058500,39.70804158,-106.4266968,1,all sites
06613950,40.7327222,-106.4250444,1,all sites
09115500,38.39502778,-106.422625,1,all sites
09041090,40.2024844,-106.4225335,1,all sites
390905106250700,39.15137945,-106.4191933,1,all sites
06613000,40.6988655,-106.4155864,1,all sites
09041400,40.10859628,-106.4139212,1,all sites
09065100,39.56829167,-106.4124306,1,all sites
06614000,40.7277538,-106.411975,1,all sites
07084500,39.0630477,-106.4078037,1,all sites
06612000,40.6285892,-106.403364,1,all sites
09064600,39.55387495,-106.402529,1,all sites
09066400,39.68276376,-106.4014184,1,all sites
09041500,40.0602633,-106.3980869,1,all sites
06611500,40.6355335,-106.396697,1,all sites
09066325,39.6410971,-106.3947515,1,all sites
09066310,39.6410971,-106.3941959,1,all sites
06611300,40.55747954,-106.3900305,1,all sites
07083000,39.17221259,-106.3891926,1,all sites
09057700,40.0316083,-106.3857083,1,all sites
07083200,39.1857222,-106.3833611,1,all sites
09066300,39.6458193,-106.3822512,1,all sites
09041100,40.24053974,-106.3736433,1,all sites
07083500,39.20248995,-106.3697478,1,all sites
06611200,40.5230357,-106.3691966,1,all sites
07080980,39.2913775,-106.3691928,1,all sites
09064500,39.4733198,-106.3678056,1,all sites
09063500,39.513875,-106.3672503,1,all sites
09063000,39.50831949,-106.3666948,1,all sites
391727106215800,39.29082199,-106.3666928,1,all sites
09057520,39.96359697,-106.3603073,1,all sites
391322106212400,39.22276745,-106.3572476,1,all sites
07081800,39.22248969,-106.355303,1,all sites
09062500,39.3552657,-106.3528042,1,all sites
09063440,39.5193333,-106.3514167,1,all sites
07081200,39.249,-106.3481111,1,all sites
09066250,39.6430415,-106.3461394,1,all sites
391550106202500,39.263878,-106.3408585,1,all sites
07081000,39.26415578,-106.3408585,1,all sites
07079500,39.2597114,-106.3405807,1,all sites
391906106201300,39.3183218,-106.3375256,1,all sites
09063400,39.52260278,-106.33655,1,all sites
09057500,39.88026354,-106.3339175,1,all sites
391120106194900,39.1888793,-106.3308578,1,all sites
09056500,39.873725,-106.3305972,1,all sites
07083700,39.1688797,-106.3241909,1,all sites
09063200,39.5222084,-106.3236384,1,all sites
09066200,39.64831927,-106.3230833,1,all sites
07083710,39.1638798,-106.320024,1,all sites
09062600,39.4478361,-106.3192167,1,all sites
07090000,38.7125,-106.3175833,1,all sites
09055300,39.83526349,-106.316417,1,all sites
09039000,40.2174844,-106.3130854,1,all sites
09039500,40.2083178,-106.3097519,1,all sites
09062000,39.36359915,-106.3064143,1,all sites
07079300,39.2724892,-106.3064133,1,all sites
09040500,40.05866389,-106.3051778,1,all sites
09066150,39.64359705,-106.3025273,1,all sites
391420106180400,39.2388786,-106.3016906,1,all sites
390444106174900,39.07888145,-106.297523,1,all sites
09066100,39.6399859,-106.2933605,1,all sites
09055500,39.8499856,-106.2914164,1,all sites
09056000,39.87220786,-106.2908609,1,all sites
06618500,40.72636556,-106.2905819,1,all sites
391558106172300,39.2661005,-106.2903017,1,all sites
09040000,40.15748477,-106.2833617,1,all sites
09066050,39.6233193,-106.2803046,1,all sites
06618480,40.7085881,-106.2803039,1,all sites
391709106164600,39.2858225,-106.2800239,1,all sites
06617100,40.7410876,-106.2794704,1,all sites
09065500,39.6258193,-106.2780823,1,all sites
07086500,39.0180493,-106.2778,1,all sites
09054000,39.7991522,-106.2683604,1,all sites
09055000,39.85276334,-106.2678047,1,all sites
07086000,39.04277116,-106.2658553,1,all sites
09066000,39.59637495,-106.2650264,1,all sites
09054500,39.85581885,-106.2525266,1,all sites
392440106150400,39.4110987,-106.2516913,1,all sites
09061600,39.4102654,-106.2497468,1,all sites
391321106143300,39.2224903,-106.243078,1,all sites
06618300,40.5755346,-106.241692,1,all sites
06619450,40.80803159,-106.2364125,1,all sites
07090500,38.71269444,-106.2346389,1,all sites
09061500,39.3741548,-106.2278013,1,all sites
09053500,39.83193005,-106.2228033,1,all sites
07089000,38.81277374,-106.2222426,1,all sites
392056106131000,39.34887739,-106.220023,1,all sites
391332106130300,39.2255458,-106.2180775,1,all sites
06618000,40.46970305,-106.2175251,1,all sites
07087050,38.97693889,-106.2139833,1,all sites
09038500,40.03592778,-106.2050139,1,all sites
09052800,39.76304128,-106.1925244,1,all sites
392539106111700,39.42748748,-106.188634,1,all sites
392540106110300,39.42776526,-106.184745,1,all sites
09037500,40.0002,-106.1803667,1,all sites
06617500,40.46248127,-106.1769682,1,all sites
09052400,39.7280414,-106.1733569,1,all sites
09037200,39.9052635,-106.1694678,1,all sites
09049200,39.50109766,-106.1683562,1,all sites
09053000,39.78165247,-106.1678011,1,all sites
392621106095800,39.439154,-106.166689,1,all sites
07091000,38.73325,-106.1602778,1,all sites
09049155,39.50415325,-106.1405775,1,all sites
393015106082300,39.50415326,-106.1402997,1,all sites
09052500,39.7372082,-106.1358554,1,all sites
09052000,39.72304159,-106.1286328,1,all sites
07087200,38.8491622,-106.1247397,1,all sites
06619420,40.73831094,-106.1141858,1,all sites
09037000,39.90526367,-106.0994652,1,all sites
06619415,40.74275544,-106.0955739,1,all sites
395339106053300,39.89415259,-106.093076,1,all sites
09034500,40.08331887,-106.0880765,1,all sites
09051500,39.64998637,-106.0802976,1,all sites
07092000,38.5113863,-106.0794607,1,all sites
07093000,38.5099974,-106.0755717,1,all sites
09041900,39.38082156,-106.0714082,1,all sites
09044800,39.38082156,-106.0711304,1,all sites
09044300,39.380543780000004,-106.0708526,1,all sites
09034800,39.96304145,-106.0689085,1,all sites
09050700,39.625542,-106.0664082,1,all sites
06619400,40.69525638,-106.0661287,1,all sites
08224113,38.4011094,-106.0647386,1,all sites
08224110,38.40610936,-106.064183,1,all sites
06694700,39.1844355,-106.0636293,1,all sites
09043000,39.38165489,-106.0630746,1,all sites
09036000,39.833875,-106.0564079,1,all sites
09050500,39.6124865,-106.0547411,1,all sites
09044000,39.37304389,-106.0544633,1,all sites
09045000,39.40359907,-106.0519632,1,all sites
09047000,39.6138754,-106.0519632,1,all sites
06693800,39.2699896,-106.0511297,1,all sites
07091200,38.6522188,-106.051126,1,all sites
09019850,40.21426944,-106.0506611,1,all sites
09046600,39.56665329,-106.0494632,1,all sites
09044500,39.3738772,-106.048352,1,all sites
06694400,39.082493,-106.04835,1,all sites
09046530,39.4930424,-106.0447409,1,all sites
